"ProductId","Name","SKU","Status","QCStatus","Visible"
"dd49ecba-68f1-4f94-9d6d-90822725da2d","300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty ",,,,"True"
"016efc0e-0be6-49b1-8ff1-0da0dfdaf5e7","300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + Free Solar Controller",,,,"True"
"ceec9d4c-b9d6-473a-a264-f05c893a00ea","Original 300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10AH Free Solar Controller",,,,"True"
"dbde99eb-f095-4813-b22f-a790be6ce0ab","300 Watts Solar Panel  Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"8f820752-20e6-4cd2-8dca-85e8b3861e4a","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"1642c036-010c-4075-8475-4c908393a81b","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"5bb2d036-aaf3-4485-900c-5f2f3475fc13","300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"e8662c2c-6e34-4515-b47e-62fb4ee70831","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"4f2c2037-1a9f-422f-a5cf-b93d6dae2d5d","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"4f2c2037-1a9f-422f-a5cf-b93d6dae2d5d","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"9d685780-a9e3-4c5b-ab7c-1ba259216c51","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"f3017acb-89b3-4164-a1d5-d8c36b488c77","300watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"a0ed1fda-6bb6-4102-bc90-01c224a7443b","400watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"d0e7cb85-282d-4426-aca3-b41ec8ac5853","400 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"a11a0f73-e8c9-4d13-a56c-9e4c30949ac6","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"c5ac675f-5579-412c-8185-b5f4fdcefda0","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
