"ProductId","Name","SKU","AnyImage","Price","StatusSet","Visible","RawVisibleFlag","QCSet"
"850b2586-2110-4ec2-90bc-c14ff9d912da","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology","SOLARMAX120WD","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"c9196ad2-e832-471a-8b1d-c8005fd8b132","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology","SOLARMAX120WF","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"1c907949-1136-4676-830a-efeb8b91eaf6","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","Sunnypex120WC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"27f4aae9-4892-4b9d-a7bf-1aa10758e38d","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology","Sunlight Solar120w 4er5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"22585f1b-3bc7-4c12-b646-2c7bda908561","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology","SUNNYPEX120WF","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"5a4541f1-f92c-4e58-babb-f993110b025d","150 Watts Solar Panel Full Kit All Weather Mono Solar Panel  + 100AH Solar Battery + 600 Watts Solar Inverter","SOLARMAX150W","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"8b4e5868-7cec-473c-8f16-3b68dcb802ab","150 Watts Solar Panel Full Kit All Weather Mono Solar Panel  + 100AH Solar Battery + 600 Watts Solar Inverter + 4DC Bulbs","SOLARMAX150WA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"e41b7d5d-5d82-438a-ac15-f2fa02864c9c","150 Watts Solar Panel Full Kit All Weather Mono Solar Panel  + 100AH Solar Battery + 600 Watts Solar Inverter + 4DC Bulbs + Free Cable","Powermate 150wbgt5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"5f8c3725-2a74-4ece-b507-dc320077efc6","150 Watts Solar Panel Full Kit All Weather Mono Solar Panel  + 120AH Solar Battery + 600 Watts Solar Inverter + 4DC Bulbs + Free Cable","SOLARMAX150WCD","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"8028d2a5-be73-4c66-8e60-e3eed51b3d74","150 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller","SOLARMAX150XB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"97e1df30-86b0-42ef-8a81-9bcb940eadb7","150 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs","SOLARMAX150XC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"522d4547-e384-4ca5-8e03-66fb3f758d8b","150 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","sunlight  solar 150w 67ytr","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
